po_id,supplier_id,factory_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,unit_cost,total_cost,status,delay_days
PO02408,SUPP002,FACT07,PROD065,2022-04-26,2022-06-04,2022-06-21,3976,606.18,2410171.68,Delayed,17.0
PO02409,SUPP050,FACT04,PROD080,2024-10-28,2024-12-10,2024-12-10,1994,264.24,526894.56,Delivered,0.0
PO02410,SUPP041,FACT12,PROD018,2023-02-08,2023-04-07,,487,329.85,160636.95,Pending,
PO02411,SUPP066,FACT12,PROD054,2022-10-31,2022-11-28,2022-11-28,272,403.8,109833.6,Delivered,0.0
PO02412,SUPP003,FACT09,PROD047,2024-01-10,2024-02-11,2024-02-11,1660,105.14,174532.4,Delivered,0.0
PO02413,SUPP080,FACT11,PROD006,2022-03-29,2022-06-21,2022-07-05,2010,500.56,1006125.6,Delivered,14.0
PO02414,SUPP051,FACT04,PROD066,2024-10-30,2025-01-18,2025-02-05,4654,881.09,4100592.86,Delivered,18.0
PO02415,SUPP068,FACT01,PROD009,2022-11-04,2022-12-03,2022-12-08,4050,206.9,837945.0,Delayed,5.0
PO02416,SUPP025,FACT10,PROD068,2023-03-10,2023-03-28,2023-03-28,2714,56.32,152852.48,Delivered,0.0
PO02417,SUPP030,FACT01,PROD109,2024-03-12,2024-03-19,2024-03-19,1115,118.88,132551.2,Delivered,0.0
PO02418,SUPP011,FACT01,PROD023,2022-06-13,2022-08-01,,1326,194.34,257694.84,Pending,
PO02419,SUPP017,FACT01,PROD118,2024-09-22,2024-10-15,2024-10-15,653,128.98,84223.94,Delivered,0.0
PO02420,SUPP026,FACT04,PROD107,2023-10-18,2023-11-21,2023-11-21,238,115.33,27448.54,Delivered,0.0
PO02421,SUPP023,FACT01,PROD109,2022-01-18,2022-02-12,2022-02-12,725,121.2,87870.0,Delivered,0.0
PO02422,SUPP056,FACT02,PROD043,2024-12-30,2025-01-27,2025-01-27,687,110.71,76057.77,Delivered,0.0
PO02423,SUPP052,FACT04,PROD051,2024-03-21,2024-04-04,,2046,362.7,742084.2,Pending,
PO02424,SUPP048,FACT07,PROD072,2022-12-05,2022-12-17,2022-12-17,1894,226.44,428877.36,Delivered,0.0
PO02425,SUPP020,FACT02,PROD103,2022-09-05,2022-10-13,2022-10-13,96,145.76,13992.96,Delivered,0.0
PO02426,SUPP002,FACT08,PROD025,2022-11-02,2022-12-11,,869,154.58,134330.02,Pending,
PO02427,SUPP031,FACT07,PROD080,2022-07-23,2022-08-08,2022-08-08,3857,240.43,927338.51,Delivered,0.0
PO02428,SUPP027,FACT09,PROD035,2024-05-02,2024-05-17,2024-05-17,3072,506.09,1554708.48,Delivered,0.0
PO02429,SUPP002,FACT06,PROD017,2023-03-23,2023-05-01,2023-06-06,1130,212.46,240079.8,Delayed,36.0
PO02430,SUPP078,FACT04,PROD018,2023-12-14,2023-12-25,2024-01-04,3196,336.97,1076956.12,Delivered,10.0
PO02431,SUPP004,FACT06,PROD027,2023-03-09,2023-05-04,2023-05-04,1327,196.99,261405.73,Delivered,0.0
PO02432,SUPP013,FACT04,PROD015,2024-04-01,2024-05-02,2024-05-02,3784,59.36,224618.24,Delivered,0.0
PO02433,SUPP035,FACT07,PROD081,2024-12-06,2024-12-30,2024-12-30,2267,185.88,421389.96,Delivered,0.0
PO02434,SUPP072,FACT09,PROD107,2023-05-20,2023-06-18,2023-06-18,2936,113.42,333001.12,Delivered,0.0
PO02435,SUPP066,FACT03,PROD069,2022-04-25,2022-05-23,2022-05-23,845,144.43,122043.35,Delivered,0.0
PO02436,SUPP006,FACT03,PROD080,2024-09-21,2024-10-09,2024-11-18,3378,245.94,830785.32,Delayed,40.0
PO02437,SUPP031,FACT02,PROD015,2022-08-11,2022-08-27,2022-08-27,3056,59.08,180548.48,Delivered,0.0
PO02438,SUPP010,FACT01,PROD042,2023-09-28,2023-10-15,2023-10-15,3234,332.22,1074399.48,Delivered,0.0
PO02439,SUPP021,FACT01,PROD110,2023-11-03,2023-11-12,,2439,85.38,208241.82,Pending,
PO02440,SUPP074,FACT03,PROD034,2024-08-15,2024-08-28,2024-08-28,4193,408.09,1711121.37,Delivered,0.0
PO02441,SUPP023,FACT07,PROD048,2024-07-21,2024-08-15,,3908,353.97,1383314.76,Pending,
PO02442,SUPP003,FACT11,PROD083,2022-04-06,2022-05-08,2022-05-08,1268,290.31,368113.08,Delivered,0.0
PO02443,SUPP032,FACT09,PROD008,2022-04-17,2022-05-08,2022-05-08,1810,352.25,637572.5,Delivered,0.0
PO02444,SUPP020,FACT02,PROD111,2023-09-24,2023-11-01,2023-11-03,774,694.77,537751.98,Delayed,2.0
PO02445,SUPP074,FACT07,PROD010,2023-11-29,2023-12-12,2023-12-12,1394,454.85,634060.9,Delivered,0.0
PO02446,SUPP029,FACT01,PROD005,2022-02-01,2022-04-01,,187,232.93,43557.91,Cancelled,
PO02447,SUPP052,FACT02,PROD116,2022-03-07,2022-03-21,2022-03-21,4500,585.43,2634435.0,Delivered,0.0
PO02448,SUPP046,FACT06,PROD048,2024-02-18,2024-02-28,2024-02-28,4956,357.43,1771423.08,Delivered,0.0
PO02449,SUPP034,FACT11,PROD117,2024-07-04,2024-08-01,2024-08-01,3604,211.03,760552.12,Delivered,0.0
PO02450,SUPP061,FACT05,PROD026,2023-07-03,2023-08-06,2023-08-06,2809,283.75,797053.75,Delivered,0.0
PO02451,SUPP072,FACT08,PROD086,2022-07-20,2022-08-18,,108,615.4,66463.2,Pending,
PO02452,SUPP071,FACT12,PROD108,2022-02-18,2022-03-08,2022-03-08,820,147.46,120917.2,Delivered,0.0
PO02453,SUPP070,FACT11,PROD023,2024-02-26,2024-03-09,,438,196.41,86027.58,Pending,
PO02454,SUPP011,FACT02,PROD062,2024-08-08,2024-09-26,2024-09-28,3974,149.62,594589.88,Delivered,2.0
PO02455,SUPP063,FACT01,PROD013,2022-09-20,2022-10-08,2022-11-17,3472,353.76,1228254.72,Delivered,40.0
PO02456,SUPP021,FACT07,PROD009,2022-12-10,2022-12-19,2022-12-19,4484,205.31,920610.04,Delivered,0.0
PO02457,SUPP003,FACT06,PROD113,2022-01-11,2022-02-12,2022-02-12,4902,266.56,1306677.12,Delivered,0.0
PO02458,SUPP010,FACT08,PROD020,2022-07-20,2022-08-06,2022-08-06,645,260.72,168164.4,Delivered,0.0
PO02459,SUPP027,FACT11,PROD092,2024-08-02,2024-08-17,2024-08-17,485,261.43,126793.55,Delivered,0.0
PO02460,SUPP012,FACT08,PROD108,2024-07-14,2024-08-20,2024-08-20,1523,160.96,245142.08,Delivered,0.0
PO02461,SUPP007,FACT02,PROD057,2022-01-03,2022-02-04,,4522,270.79,1224512.38,Pending,
PO02462,SUPP017,FACT08,PROD101,2024-03-18,2024-04-10,,2032,283.9,576884.8,Pending,
PO02463,SUPP065,FACT06,PROD024,2023-07-14,2023-09-29,2023-09-29,2488,434.3,1080538.4,Delivered,0.0
PO02464,SUPP064,FACT09,PROD108,2022-07-18,2022-08-03,2022-08-03,2918,156.27,455995.86,Delivered,0.0
PO02465,SUPP026,FACT12,PROD033,2022-04-19,2022-05-23,2022-05-23,4259,224.06,954271.54,Delivered,0.0
PO02466,SUPP015,FACT07,PROD020,2022-04-18,2022-06-06,2022-06-12,3867,224.64,868682.88,Delivered,6.0
PO02467,SUPP033,FACT02,PROD060,2023-07-06,2023-07-19,2023-07-19,823,134.79,110932.17,Delivered,0.0
PO02468,SUPP062,FACT08,PROD048,2024-08-30,2024-10-28,2024-10-28,1976,355.25,701974.0,Delivered,0.0
PO02469,SUPP047,FACT09,PROD064,2022-02-21,2022-03-25,2022-04-11,2269,478.7,1086170.3,Delayed,17.0
PO02470,SUPP035,FACT07,PROD030,2022-04-22,2022-05-16,2022-05-16,67,55.06,3689.02,Delivered,0.0
PO02471,SUPP065,FACT04,PROD108,2022-10-22,2023-01-07,2023-01-07,4380,157.81,691207.8,Delivered,0.0
PO02472,SUPP072,FACT09,PROD073,2022-03-06,2022-04-04,2022-04-04,4016,332.42,1334998.72,Delivered,0.0
PO02473,SUPP076,FACT04,PROD109,2023-07-28,2023-08-23,2023-09-19,1742,110.2,191968.4,Delayed,27.0
PO02474,SUPP025,FACT12,PROD113,2023-04-10,2023-04-28,2023-04-28,2820,288.76,814303.2,Delivered,0.0
PO02475,SUPP057,FACT04,PROD017,2022-09-15,2022-10-27,,4426,234.85,1039446.1,Pending,
PO02476,SUPP032,FACT09,PROD100,2024-09-30,2024-10-21,,4976,440.94,2194117.44,Cancelled,
PO02477,SUPP063,FACT08,PROD014,2023-09-26,2023-10-14,,3317,240.5,797738.5,Pending,
PO02478,SUPP012,FACT04,PROD019,2022-07-29,2022-09-04,,1188,165.89,197077.32,Cancelled,
PO02479,SUPP063,FACT08,PROD071,2022-03-30,2022-04-17,2022-04-17,1745,763.63,1332534.35,Delivered,0.0
PO02480,SUPP077,FACT08,PROD059,2022-01-28,2022-03-25,2022-03-25,1636,176.18,288230.48,Delivered,0.0
PO02481,SUPP001,FACT07,PROD067,2022-08-26,2022-10-13,2022-10-13,4563,199.99,912554.37,Delivered,0.0
PO02482,SUPP051,FACT10,PROD097,2022-12-02,2023-02-20,2023-02-20,2381,308.26,733967.06,Delivered,0.0
PO02483,SUPP070,FACT06,PROD044,2022-03-04,2022-03-16,2022-03-16,4730,66.84,316153.2,Delivered,0.0
PO02484,SUPP008,FACT08,PROD032,2023-05-15,2023-06-15,2023-06-15,2719,153.56,417529.64,Delivered,0.0
PO02485,SUPP068,FACT07,PROD111,2024-03-01,2024-03-30,2024-03-30,2318,638.6,1480274.8,Delivered,0.0
PO02486,SUPP005,FACT05,PROD011,2023-08-15,2023-09-17,2023-10-31,2106,862.71,1816867.26,Delayed,44.0
PO02487,SUPP039,FACT12,PROD106,2024-12-10,2025-01-22,2025-01-22,4977,413.17,2056347.09,Delivered,0.0
PO02488,SUPP023,FACT04,PROD002,2022-10-28,2022-11-22,2022-11-22,2472,290.85,718981.2,Delivered,0.0
PO02489,SUPP068,FACT12,PROD090,2022-08-17,2022-09-15,,4679,259.3,1213264.7,Cancelled,
PO02490,SUPP052,FACT02,PROD068,2022-05-30,2022-06-13,2022-06-13,3536,60.33,213326.88,Delivered,0.0
PO02491,SUPP004,FACT11,PROD017,2023-06-11,2023-08-06,,2799,210.62,589525.38,Pending,
PO02492,SUPP047,FACT08,PROD081,2022-11-29,2022-12-31,,4091,161.48,660614.68,Pending,
PO02493,SUPP021,FACT09,PROD092,2022-06-23,2022-07-02,2022-07-02,2874,272.3,782590.2,Delivered,0.0
PO02494,SUPP056,FACT04,PROD094,2022-03-02,2022-03-30,2022-03-30,1455,156.13,227169.15,Delivered,0.0
PO02495,SUPP066,FACT04,PROD040,2024-12-20,2025-01-17,2025-01-17,1936,381.18,737964.48,Delivered,0.0
PO02496,SUPP059,FACT05,PROD087,2024-03-29,2024-04-16,,3037,356.05,1081323.85,Pending,
PO02497,SUPP007,FACT02,PROD046,2023-06-08,2023-07-10,2023-07-10,3625,961.5,3485437.5,Delivered,0.0
PO02498,SUPP049,FACT07,PROD088,2022-08-04,2022-08-27,2022-08-27,4592,322.23,1479680.16,Delivered,0.0
PO02499,SUPP016,FACT05,PROD093,2023-09-16,2023-11-01,,2777,374.33,1039514.41,Pending,
PO02500,SUPP017,FACT06,PROD004,2023-08-01,2023-08-24,2023-08-24,4770,353.71,1687196.7,Delivered,0.0
PO02501,SUPP075,FACT04,PROD038,2023-11-25,2024-01-29,,1913,43.96,84095.48,Pending,
PO02502,SUPP034,FACT08,PROD063,2023-02-27,2023-03-27,2023-04-07,2403,255.42,613774.26,Delayed,11.0
PO02503,SUPP033,FACT08,PROD029,2023-12-17,2023-12-30,2024-01-12,2946,254.89,750905.94,Delayed,13.0
PO02504,SUPP026,FACT12,PROD019,2024-01-24,2024-02-27,,4877,163.23,796072.71,Pending,
PO02505,SUPP066,FACT05,PROD091,2024-01-17,2024-02-14,2024-02-14,2551,358.39,914252.89,Delivered,0.0
PO02506,SUPP063,FACT12,PROD029,2023-11-19,2023-12-07,,987,269.62,266114.94,Cancelled,
PO02507,SUPP041,FACT06,PROD120,2023-12-24,2024-02-20,2024-02-20,2130,499.05,1062976.5,Delivered,0.0
PO02508,SUPP058,FACT03,PROD100,2024-01-17,2024-03-01,2024-03-01,1805,435.6,786258.0,Delivered,0.0
PO02509,SUPP079,FACT01,PROD035,2022-08-30,2022-10-27,2022-11-16,3440,467.89,1609541.6,Delivered,20.0
PO02510,SUPP010,FACT09,PROD116,2023-10-27,2023-11-13,,1266,632.06,800187.96,Cancelled,
PO02511,SUPP015,FACT09,PROD070,2023-12-09,2024-01-27,,1253,105.79,132554.87,Pending,
PO02512,SUPP042,FACT03,PROD023,2023-03-11,2023-04-02,,1940,200.24,388465.6,Pending,
PO02513,SUPP057,FACT04,PROD103,2024-02-20,2024-04-02,2024-04-02,3081,158.34,487845.54,Delivered,0.0
PO02514,SUPP017,FACT07,PROD046,2023-04-29,2023-05-22,,440,958.5,421740.0,Pending,
PO02515,SUPP060,FACT02,PROD044,2023-01-19,2023-02-01,,2561,58.93,150919.73,Pending,
PO02516,SUPP009,FACT12,PROD048,2022-06-19,2022-08-22,2022-09-17,3027,371.3,1123925.1,Delivered,26.0
PO02517,SUPP036,FACT03,PROD052,2024-10-17,2024-12-16,2024-12-24,3796,163.64,621177.44,Delivered,8.0
PO02518,SUPP073,FACT06,PROD008,2024-08-07,2024-08-14,2024-08-14,148,362.53,53654.44,Delivered,0.0
PO02519,SUPP080,FACT11,PROD055,2024-05-18,2024-08-10,2024-08-10,2245,402.27,903096.15,Delivered,0.0
PO02520,SUPP036,FACT08,PROD066,2022-11-19,2023-01-18,2023-03-09,4715,892.09,4206204.35,Delivered,50.0
PO02521,SUPP048,FACT01,PROD077,2024-04-27,2024-05-09,2024-05-09,4872,235.25,1146138.0,Delivered,0.0
PO02522,SUPP051,FACT04,PROD040,2023-11-27,2024-02-15,2024-02-15,1051,363.59,382133.09,Delivered,0.0
PO02523,SUPP070,FACT01,PROD085,2022-12-25,2023-01-06,2023-02-24,1620,375.05,607581.0,Delivered,49.0
PO02524,SUPP074,FACT02,PROD031,2022-02-01,2022-02-14,2022-02-14,4448,788.94,3509205.12,Delivered,0.0
PO02525,SUPP080,FACT08,PROD116,2022-06-26,2022-09-18,2022-11-02,3679,587.95,2163068.05,Delivered,45.0
PO02526,SUPP068,FACT06,PROD048,2024-07-05,2024-08-03,2024-09-16,1113,371.71,413713.23,Delayed,44.0
PO02527,SUPP022,FACT09,PROD100,2022-03-06,2022-04-03,2022-04-03,688,450.76,310122.88,Delivered,0.0
PO02528,SUPP077,FACT02,PROD061,2022-01-27,2022-03-24,2022-03-24,2792,361.95,1010564.4,Delivered,0.0
PO02529,SUPP080,FACT03,PROD112,2022-09-25,2022-12-18,2022-12-18,1192,73.0,87016.0,Delivered,0.0
PO02530,SUPP006,FACT09,PROD052,2023-08-20,2023-09-07,2023-09-07,2170,183.72,398672.4,Delivered,0.0
PO02531,SUPP026,FACT09,PROD038,2024-10-08,2024-11-11,2024-11-26,601,46.58,27994.58,Delayed,15.0
PO02532,SUPP075,FACT06,PROD091,2022-03-07,2022-05-11,2022-05-11,3325,349.49,1162054.25,Delivered,0.0
PO02533,SUPP003,FACT03,PROD036,2022-05-13,2022-06-14,2022-06-14,1026,732.17,751206.42,Delivered,0.0
PO02534,SUPP052,FACT05,PROD112,2024-07-04,2024-07-18,,4241,73.94,313579.54,Cancelled,
PO02535,SUPP074,FACT02,PROD087,2022-03-23,2022-04-05,2022-04-05,3400,338.6,1151240.0,Delivered,0.0
PO02536,SUPP060,FACT07,PROD055,2024-09-08,2024-09-21,2024-09-21,3264,441.15,1439913.6,Delivered,0.0
PO02537,SUPP063,FACT10,PROD085,2023-08-08,2023-08-26,2023-08-26,3597,381.12,1370888.64,Delivered,0.0
PO02538,SUPP065,FACT11,PROD013,2022-11-23,2023-02-08,2023-02-08,2981,342.71,1021618.51,Delivered,0.0
PO02539,SUPP052,FACT08,PROD037,2023-06-26,2023-07-10,,4119,146.98,605410.62,Cancelled,
PO02540,SUPP076,FACT06,PROD047,2022-07-29,2022-08-24,2022-08-24,4035,120.48,486136.8,Delivered,0.0
PO02541,SUPP014,FACT08,PROD090,2022-05-13,2022-05-20,2022-06-06,4191,282.05,1182071.55,Delayed,17.0
PO02542,SUPP072,FACT02,PROD104,2022-06-06,2022-07-05,,395,87.86,34704.7,Cancelled,
PO02543,SUPP068,FACT03,PROD071,2024-05-24,2024-06-22,2024-06-22,4992,752.78,3757877.76,Delivered,0.0
PO02544,SUPP028,FACT07,PROD110,2023-01-17,2023-02-13,2023-02-13,2992,77.42,231640.64,Delivered,0.0
PO02545,SUPP071,FACT10,PROD103,2024-11-11,2024-11-29,2024-11-29,1126,151.53,170622.78,Delivered,0.0
PO02546,SUPP010,FACT12,PROD022,2024-08-31,2024-09-17,2024-10-04,1221,74.98,91550.58,Delivered,17.0
PO02547,SUPP057,FACT01,PROD039,2023-08-18,2023-09-29,2023-09-29,3820,365.65,1396783.0,Delivered,0.0
PO02548,SUPP066,FACT07,PROD087,2023-04-17,2023-05-15,2023-06-11,3211,343.34,1102464.74,Delivered,27.0
PO02549,SUPP050,FACT06,PROD058,2022-08-22,2022-10-04,2022-10-04,282,368.43,103897.26,Delivered,0.0
PO02550,SUPP014,FACT08,PROD030,2023-07-26,2023-08-02,2023-08-17,3848,56.67,218066.16,Delayed,15.0
PO02551,SUPP016,FACT07,PROD018,2024-02-10,2024-03-27,2024-04-18,4196,358.13,1502713.48,Delivered,22.0
PO02552,SUPP054,FACT04,PROD106,2022-10-28,2022-11-29,2022-11-29,4810,479.36,2305721.6,Delivered,0.0
PO02553,SUPP043,FACT03,PROD018,2022-11-02,2022-12-17,2023-01-31,3957,340.74,1348308.18,Delayed,45.0
PO02554,SUPP042,FACT03,PROD110,2022-01-02,2022-01-24,2022-01-24,3749,86.24,323313.76,Delivered,0.0
PO02555,SUPP022,FACT04,PROD074,2022-09-28,2022-10-26,2022-10-26,500,377.37,188685.0,Delivered,0.0
PO02556,SUPP068,FACT09,PROD039,2023-02-25,2023-03-26,2023-03-26,1412,391.84,553278.08,Delivered,0.0
PO02557,SUPP019,FACT09,PROD094,2023-12-01,2024-01-12,2024-01-12,400,156.5,62600.0,Delivered,0.0
PO02558,SUPP066,FACT02,PROD026,2024-05-13,2024-06-10,2024-06-10,2746,278.73,765392.58,Delivered,0.0
PO02559,SUPP039,FACT05,PROD071,2024-08-17,2024-09-29,2024-10-15,1358,782.61,1062784.38,Delivered,16.0
PO02560,SUPP073,FACT01,PROD007,2024-09-20,2024-09-27,2024-09-27,4054,127.49,516844.46,Delivered,0.0
PO02561,SUPP019,FACT04,PROD069,2024-10-06,2024-11-17,,2975,154.8,460530.0,Cancelled,
PO02562,SUPP016,FACT02,PROD065,2024-05-28,2024-07-13,2024-08-16,4728,625.09,2955425.52,Delivered,34.0
PO02563,SUPP054,FACT08,PROD046,2023-11-23,2023-12-25,2024-01-08,294,938.48,275913.12,Delivered,14.0
PO02564,SUPP025,FACT04,PROD018,2024-05-16,2024-06-03,2024-07-29,4695,365.27,1714942.65,Delivered,56.0
PO02565,SUPP018,FACT05,PROD013,2024-11-26,2024-12-17,2024-12-17,4873,353.38,1722020.74,Delivered,0.0
PO02566,SUPP023,FACT11,PROD025,2022-04-17,2022-05-12,2022-05-12,4784,149.95,717360.8,Delivered,0.0
PO02567,SUPP011,FACT04,PROD104,2022-10-08,2022-11-26,2022-12-07,4729,90.6,428447.4,Delayed,11.0
PO02568,SUPP039,FACT05,PROD008,2023-07-03,2023-08-15,2023-08-15,2323,364.17,845966.91,Delivered,0.0
PO02569,SUPP068,FACT05,PROD074,2023-07-06,2023-08-04,2023-08-04,490,354.32,173616.8,Delivered,0.0
PO02570,SUPP025,FACT05,PROD032,2022-07-07,2022-07-25,2022-07-25,3595,163.38,587351.1,Delivered,0.0
PO02571,SUPP063,FACT11,PROD017,2024-01-22,2024-02-09,2024-02-09,1517,210.75,319707.75,Delivered,0.0
PO02572,SUPP030,FACT03,PROD102,2024-05-19,2024-05-26,2024-05-26,461,69.61,32090.21,Delivered,0.0
PO02573,SUPP045,FACT07,PROD079,2022-01-19,2022-02-09,2022-02-09,863,170.36,147020.68,Delivered,0.0
PO02574,SUPP061,FACT03,PROD079,2024-05-08,2024-06-11,2024-06-11,4391,169.57,744581.87,Delivered,0.0
PO02575,SUPP051,FACT02,PROD048,2024-09-11,2024-11-30,2024-11-30,4728,360.68,1705295.04,Delivered,0.0
PO02576,SUPP009,FACT03,PROD063,2023-02-14,2023-04-19,2023-04-19,1780,260.69,464028.2,Delivered,0.0
PO02577,SUPP076,FACT11,PROD040,2023-04-29,2023-05-25,2023-05-25,2024,360.79,730238.96,Delivered,0.0
PO02578,SUPP002,FACT03,PROD115,2023-09-16,2023-10-25,2023-12-05,599,375.33,224822.67,Delivered,41.0
PO02579,SUPP005,FACT08,PROD084,2023-10-18,2023-11-20,,1987,371.55,738269.85,Cancelled,
PO02580,SUPP062,FACT04,PROD015,2024-02-07,2024-04-06,2024-04-06,253,53.46,13525.38,Delivered,0.0
PO02581,SUPP069,FACT03,PROD099,2022-01-18,2022-02-21,,4496,392.67,1765444.32,Pending,
PO02582,SUPP052,FACT10,PROD006,2022-07-03,2022-07-17,2022-07-17,4464,541.96,2419309.44,Delivered,0.0
PO02583,SUPP005,FACT05,PROD094,2023-02-09,2023-03-14,2023-03-14,3638,160.61,584299.18,Delivered,0.0
PO02584,SUPP059,FACT04,PROD063,2024-03-09,2024-03-27,2024-03-27,2586,268.14,693410.04,Delivered,0.0
PO02585,SUPP068,FACT09,PROD008,2023-04-24,2023-05-23,2023-05-23,156,379.69,59231.64,Delivered,0.0
PO02586,SUPP009,FACT08,PROD095,2022-01-08,2022-03-13,2022-04-23,3861,153.9,594207.9,Delivered,41.0
PO02587,SUPP022,FACT11,PROD112,2023-12-06,2024-01-03,2024-01-03,2751,72.15,198484.65,Delivered,0.0
PO02588,SUPP027,FACT07,PROD111,2023-06-15,2023-06-30,2023-08-01,3947,695.25,2744151.75,Delayed,32.0
PO02589,SUPP010,FACT08,PROD032,2024-07-01,2024-07-18,2024-07-18,2269,165.61,375769.09,Delivered,0.0
PO02590,SUPP080,FACT05,PROD045,2023-11-20,2024-02-12,2024-02-12,3986,366.31,1460111.66,Delivered,0.0
PO02591,SUPP061,FACT04,PROD052,2024-10-31,2024-12-04,2024-12-04,4140,168.87,699121.8,Delivered,0.0
PO02592,SUPP051,FACT07,PROD079,2023-07-07,2023-09-25,2023-11-16,1007,193.76,195116.32,Delayed,52.0
PO02593,SUPP010,FACT01,PROD082,2023-03-22,2023-04-08,,2625,355.56,933345.0,Pending,
PO02594,SUPP006,FACT06,PROD013,2023-12-07,2023-12-25,2023-12-25,2417,341.53,825478.01,Delivered,0.0
PO02595,SUPP062,FACT08,PROD024,2022-07-15,2022-09-12,2022-10-27,1110,423.69,470295.9,Delayed,45.0
PO02596,SUPP005,FACT07,PROD040,2024-05-09,2024-06-11,2024-06-11,2596,384.39,997876.44,Delivered,0.0
PO02597,SUPP070,FACT02,PROD014,2023-09-20,2023-10-02,2023-11-04,3786,254.1,962022.6,Delivered,33.0
PO02598,SUPP063,FACT07,PROD092,2024-09-07,2024-09-25,2024-09-25,3816,268.63,1025092.08,Delivered,0.0
PO02599,SUPP056,FACT06,PROD075,2023-09-22,2023-10-20,2023-11-30,1722,483.87,833224.14,Delayed,41.0
PO02600,SUPP059,FACT05,PROD070,2022-02-13,2022-03-03,2022-03-25,451,119.24,53777.24,Delayed,22.0
PO02601,SUPP063,FACT04,PROD062,2023-05-04,2023-05-22,2023-07-01,651,159.94,104120.94,Delayed,40.0
PO02602,SUPP059,FACT01,PROD120,2022-06-30,2022-07-18,2022-07-18,3049,515.64,1572186.36,Delivered,0.0
PO02603,SUPP051,FACT02,PROD089,2023-01-09,2023-03-30,2023-05-10,4363,230.93,1007547.59,Delayed,41.0
PO02604,SUPP050,FACT07,PROD061,2023-09-20,2023-11-02,2023-11-02,4331,369.3,1599438.3,Delivered,0.0
PO02605,SUPP004,FACT10,PROD001,2024-08-14,2024-10-09,2024-10-09,3502,221.16,774502.32,Delivered,0.0
PO02606,SUPP048,FACT03,PROD089,2022-03-08,2022-03-20,2022-03-20,3684,266.36,981270.24,Delivered,0.0
PO02607,SUPP032,FACT05,PROD066,2024-02-18,2024-03-10,2024-03-10,337,930.92,313720.04,Delivered,0.0
PO02608,SUPP051,FACT08,PROD032,2023-10-13,2024-01-01,2024-01-01,137,156.48,21437.76,Delivered,0.0
PO02609,SUPP052,FACT08,PROD013,2022-12-07,2022-12-21,2022-12-21,2255,321.63,725275.65,Delivered,0.0
PO02610,SUPP074,FACT06,PROD033,2024-06-21,2024-07-04,2024-08-04,3017,228.63,689776.71,Delayed,31.0
PO02611,SUPP034,FACT05,PROD032,2023-02-02,2023-03-02,2023-03-02,4300,164.56,707608.0,Delivered,0.0
PO02612,SUPP036,FACT02,PROD056,2023-12-04,2024-02-02,2024-02-11,3584,166.02,595015.68,Delivered,9.0
PO02613,SUPP070,FACT09,PROD024,2022-04-07,2022-04-19,2022-04-24,269,458.47,123328.43,Delayed,5.0
PO02614,SUPP043,FACT01,PROD091,2023-03-25,2023-05-09,2023-05-09,1532,367.39,562841.48,Delivered,0.0
PO02615,SUPP016,FACT11,PROD004,2022-03-18,2022-05-03,2022-05-03,3288,354.36,1165135.68,Delivered,0.0
PO02616,SUPP059,FACT02,PROD088,2024-06-14,2024-07-02,2024-07-02,371,296.4,109964.4,Delivered,0.0
PO02617,SUPP053,FACT01,PROD023,2023-07-03,2023-08-21,2023-08-21,2788,194.6,542544.8,Delivered,0.0
PO02618,SUPP019,FACT12,PROD029,2024-03-08,2024-04-19,2024-04-19,4986,251.73,1255125.78,Delivered,0.0
PO02619,SUPP041,FACT04,PROD098,2024-03-25,2024-05-22,2024-05-22,1886,194.15,366166.9,Delivered,0.0
PO02620,SUPP047,FACT04,PROD021,2024-10-18,2024-11-19,2024-12-07,2609,140.04,365364.36,Delayed,18.0
PO02621,SUPP054,FACT05,PROD030,2022-05-15,2022-06-16,2022-06-16,1618,61.99,100299.82,Delivered,0.0
PO02622,SUPP055,FACT05,PROD090,2023-10-16,2023-10-27,2023-10-27,2372,284.38,674549.36,Delivered,0.0
PO02623,SUPP019,FACT08,PROD020,2023-10-08,2023-11-19,2023-11-19,4770,262.54,1252315.8,Delivered,0.0
PO02624,SUPP062,FACT11,PROD016,2023-12-21,2024-02-18,2024-02-18,3013,251.82,758733.66,Delivered,0.0
PO02625,SUPP059,FACT11,PROD067,2023-09-05,2023-09-23,2023-10-04,402,186.69,75049.38,Delivered,11.0
PO02626,SUPP065,FACT03,PROD049,2023-04-29,2023-07-15,2023-07-26,1078,420.92,453751.76,Delayed,11.0
PO02627,SUPP068,FACT06,PROD101,2024-12-05,2025-01-03,,4620,278.29,1285699.8,Pending,
PO02628,SUPP028,FACT12,PROD058,2023-10-10,2023-11-06,2023-11-06,2059,350.81,722317.79,Delivered,0.0
PO02629,SUPP018,FACT12,PROD104,2024-03-02,2024-03-23,2024-04-24,977,88.31,86278.87,Delayed,32.0
PO02630,SUPP026,FACT03,PROD044,2023-08-02,2023-09-05,2023-09-05,79,62.87,4966.73,Delivered,0.0
PO02631,SUPP019,FACT02,PROD025,2024-10-24,2024-12-05,2024-12-08,2590,161.91,419346.9,Delivered,3.0
PO02632,SUPP055,FACT08,PROD023,2022-01-01,2022-01-12,2022-01-12,3869,207.5,802817.5,Delivered,0.0
PO02633,SUPP057,FACT01,PROD108,2022-04-19,2022-05-31,2022-05-31,544,150.04,81621.76,Delivered,0.0
